population_size,iteration_number,run_number,pcrossover,pmutation,control_optimization_horizon,control_implementation_horizon,control_optimization_anticipation,control_type,optimization_aim,flexibility_event_length_max,flexibility_recover_timespan,thermal_stabilization_timespan,minimum_flexibility,flexibility_splits,Alpha_confort,month_subset
70,60,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
75,60,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
80,60,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
85,60,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
90,60,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
95,60,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
100,60,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
5,65,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
10,65,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
15,65,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
20,65,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
25,65,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
30,65,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
35,65,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
40,65,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
45,65,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
50,65,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
55,65,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
60,65,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
65,65,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
70,65,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
75,65,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
80,65,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
85,65,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
90,65,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
95,65,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
100,65,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
5,70,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
10,70,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
15,70,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
20,70,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
25,70,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
30,70,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
35,70,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
40,70,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
45,70,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
50,70,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
55,70,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
60,70,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
65,70,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
70,70,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
75,70,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
80,70,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
85,70,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
90,70,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
95,70,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
100,70,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
5,75,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
10,75,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
15,75,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
20,75,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
25,75,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
30,75,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
35,75,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
40,75,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
45,75,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
50,75,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
55,75,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
60,75,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
65,75,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
70,75,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
75,75,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
80,75,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
85,75,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
90,75,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
95,75,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
100,75,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
5,80,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
10,80,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
15,80,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
20,80,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
25,80,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
30,80,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
35,80,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
40,80,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
45,80,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
50,80,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
55,80,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
60,80,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
65,80,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
70,80,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
75,80,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
80,80,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
85,80,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
90,80,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
95,80,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
100,80,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
5,85,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
10,85,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
15,85,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
20,85,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
25,85,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
30,85,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
35,85,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
40,85,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
45,85,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
50,85,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
55,85,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
60,85,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
65,85,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
70,85,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
75,85,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
80,85,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
85,85,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
90,85,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
95,85,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
100,85,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
5,90,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
10,90,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
15,90,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
20,90,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
25,90,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
30,90,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
35,90,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
40,90,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
45,90,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
50,90,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
55,90,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
60,90,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
65,90,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
70,90,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
75,90,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
80,90,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
85,90,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
90,90,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
95,90,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
100,90,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
5,95,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
10,95,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
15,95,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
20,95,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
25,95,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
30,95,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
35,95,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
40,95,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
45,95,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
50,95,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
55,95,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
60,95,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
65,95,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
70,95,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
75,95,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
80,95,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
85,95,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
90,95,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
95,95,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
100,95,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
5,100,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
10,100,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
15,100,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
20,100,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
25,100,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
30,100,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
35,100,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
40,100,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
45,100,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
50,100,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
55,100,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
60,100,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
65,100,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
70,100,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
75,100,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
80,100,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
85,100,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
90,100,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
95,100,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
100,100,18,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
5,5,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
10,5,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
15,5,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
20,5,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
25,5,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
30,5,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
35,5,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
40,5,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
45,5,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
50,5,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
55,5,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
60,5,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
65,5,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
70,5,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
75,5,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
80,5,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
85,5,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
90,5,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
95,5,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
100,5,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
5,10,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
10,10,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
15,10,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
20,10,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
25,10,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
30,10,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
35,10,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
40,10,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
45,10,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
50,10,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
55,10,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
60,10,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
65,10,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
70,10,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
75,10,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
80,10,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
85,10,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
90,10,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
95,10,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
100,10,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
5,15,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
10,15,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
15,15,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
20,15,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
25,15,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
30,15,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
35,15,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
40,15,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
45,15,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
50,15,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
55,15,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
60,15,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
65,15,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
70,15,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
75,15,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
80,15,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
85,15,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
90,15,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
95,15,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
100,15,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
5,20,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
10,20,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
15,20,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
20,20,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
25,20,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
30,20,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
35,20,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
40,20,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
45,20,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
50,20,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
55,20,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
60,20,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
65,20,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
70,20,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
75,20,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
80,20,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
85,20,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
90,20,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
95,20,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
100,20,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
5,25,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
10,25,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
15,25,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
20,25,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
25,25,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
30,25,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
35,25,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
40,25,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
45,25,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
50,25,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
55,25,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
60,25,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
65,25,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
70,25,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
75,25,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
80,25,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
85,25,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
90,25,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
95,25,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
100,25,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
5,30,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
10,30,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
15,30,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
20,30,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
25,30,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
30,30,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
35,30,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
40,30,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
45,30,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
50,30,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
55,30,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
60,30,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
65,30,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
70,30,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
75,30,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
80,30,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
85,30,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
90,30,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
95,30,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
100,30,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
5,35,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
10,35,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
15,35,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
20,35,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
25,35,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
30,35,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
35,35,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
40,35,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
45,35,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
50,35,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
55,35,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
60,35,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
65,35,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
70,35,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
75,35,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
80,35,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
85,35,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
90,35,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
95,35,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
100,35,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
5,40,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
10,40,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
15,40,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
20,40,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
25,40,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
30,40,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
35,40,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
40,40,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
45,40,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
50,40,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
55,40,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
60,40,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
65,40,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
70,40,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
75,40,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
80,40,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
85,40,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
90,40,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
95,40,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
100,40,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
5,45,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
10,45,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
15,45,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
20,45,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
25,45,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
30,45,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
35,45,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
40,45,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
45,45,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
50,45,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
55,45,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
60,45,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
65,45,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
70,45,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
75,45,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
80,45,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
85,45,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
90,45,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
95,45,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
100,45,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
5,50,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
10,50,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
15,50,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
20,50,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
25,50,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
30,50,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
35,50,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
40,50,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
45,50,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
50,50,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
55,50,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
60,50,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
65,50,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
70,50,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
75,50,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
80,50,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
85,50,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
90,50,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
95,50,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
100,50,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
5,55,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
10,55,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
15,55,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
20,55,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
25,55,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
30,55,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
35,55,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
40,55,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
45,55,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
50,55,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
55,55,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
60,55,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
65,55,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
70,55,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
75,55,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
80,55,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
85,55,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
90,55,20,0,0.05,36,24,0,1,2,4,2,4,1,10,10,0
